mal_id,title,title_english,title_japanese,genres,url,item_idx
496,Kamui no Ken,The Dagger of Kamui,カムイの剣,"['Adventure', 'Drama', 'Fantasy']",https://myanimelist.net/anime/496/Kamui_no_Ken,432.0
711,Uchuu Senkan Yamato (Movie),Space Battleship Yamato,宇宙戦艦ヤマト,"['Drama', 'Sci-Fi']",https://myanimelist.net/anime/711/Uchuu_Senkan_Yamato_Movie,594.0
39987,Strike Witches: 501 Butai Hasshin Shimasu! Movie,,ストライクウィッチーズ 劇場版 501部隊発進しますっ!,"['Comedy', 'Sci-Fi']",https://myanimelist.net/anime/39987/Strike_Witches__501_Butai_Hasshin_Shimasu_Movie,7444.0
1093,Oishinbo,,美味しんぼ,"['Comedy', 'Gourmet', 'Slice of Life']",https://myanimelist.net/anime/1093/Oishinbo,889.0
1262,Macross II: Lovers Again,Super Dimensional Fortress Macross II: Lovers Again,超時空要塞マクロスII -Lovers Again-,"['Action', 'Adventure', 'Sci-Fi']",https://myanimelist.net/anime/1262/Macross_II__Lovers_Again,1022.0
33865,8-shaku 8-wa Kerakumeguri: Igyou Kaikitan The Animation,,八尺八話快樂巡り 異形怪奇譚 The Animation,"['Supernatural', 'Hentai']",https://myanimelist.net/anime/33865/8-shaku_8-wa_Kerakumeguri__Igyou_Kaikitan_The_Animation,6171.0
2505,Ringetsu The Animation,Ringetsu The Animation,燐月 ～リンゲツ～ THE ANIMATION,['Hentai'],https://myanimelist.net/anime/2505/Ringetsu_The_Animation,1886.0
50925,Zhu Tian Ji,Thousands of worlds,诸天纪,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/50925/Zhu_Tian_Ji,8538.0
5225,Lupin III: Pilot Film,,ルパン三世 Pilot Film,"['Action', 'Comedy']",https://myanimelist.net/anime/5225/Lupin_III__Pilot_Film,2889.0
4935,Ikkyuu-san,Ikkyu the Little Monk,一休さん,['Comedy'],https://myanimelist.net/anime/4935/Ikkyuu-san,2806.0
1165,Sakura Taisen: Ouka Kenran,Sakura Wars,サクラ大戦 桜華絢爛,"['Action', 'Adventure', 'Sci-Fi']",https://myanimelist.net/anime/1165/Sakura_Taisen__Ouka_Kenran,940.0
32785,Future Card Buddyfight Triple D,Future Card Buddyfight Triple D,フューチャーカード バディファイトDDD,[],https://myanimelist.net/anime/32785/Future_Card_Buddyfight_Triple_D,5930.0
2288,Akihabara Dennou-gumi,Cyber Team in Akihabara,アキハバラ電脳組,"['Adventure', 'Sci-Fi']",https://myanimelist.net/anime/2288/Akihabara_Dennou-gumi,1748.0
42774,Sayonara Watashi no Cramer,"Farewell, My Dear Cramer",さよなら私のクラマー,"['Drama', 'Sports']",https://myanimelist.net/anime/42774/Sayonara_Watashi_no_Cramer,7909.0
39567,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,Special 7: Special Crime Investigation Unit,警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-,"['Action', 'Fantasy', 'Mystery']",https://myanimelist.net/anime/39567/Keishichou_Tokumubu_Tokushu_Kyouakuhan_Taisakushitsu_Dainanaka__Tokunana,7360.0
50622,Kemonokko Tsuushin: The Animation,,けものっ娘通信 〜The Animation〜,['Hentai'],https://myanimelist.net/anime/50622/Kemonokko_Tsuushin__The_Animation,8499.0
769,Burn Up! W,Burn-Up W: On the Case & In your Face,バーンナップW,"['Action', 'Comedy', 'Sci-Fi', 'Ecchi']",https://myanimelist.net/anime/769/Burn_Up_W,633.0
1734,Ajimu: Kaigan Monogatari,,あじむ ～海岸物語～,"['Comedy', 'Drama', 'Romance']",https://myanimelist.net/anime/1734/Ajimu__Kaigan_Monogatari,1361.0
34399,Taimanin Asagi 3,,対魔忍アサギ3,"['Supernatural', 'Hentai']",https://myanimelist.net/anime/34399/Taimanin_Asagi_3,6276.0
1085,Interlude,Interlude,インタールード,"['Adventure', 'Horror', 'Mystery']",https://myanimelist.net/anime/1085/Interlude,881.0
22419,Acchi wa Kocchi,There is Here,あっちはこっち,['Avant Garde'],https://myanimelist.net/anime/22419/Acchi_wa_Kocchi,4999.0
50862,Estab-Life: Great Escape,Establishment in Life,エスタブライフ グレイトエスケープ,['Sci-Fi'],https://myanimelist.net/anime/50862/Estab-Life__Great_Escape,8529.0
53235,One Piece: Dai Tettei Kaibou! Gekitou! 5-nin no Shin Sedai,One Piece: A Comprehensive Anatomy! Fierce Fight! The Five from the New Generation,大徹底解剖！激闘！５人の新世代,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/53235/One_Piece__Dai_Tettei_Kaibou_Gekitou_5-nin_no_Shin_Sedai,8809.0
1785,Little Monica Monogatari,The Story of Little Monica,リトルモニカ物語,['Hentai'],https://myanimelist.net/anime/1785/Little_Monica_Monogatari,1399.0
51334,Xin Shen Bang: Yang Jian,New Gods: Yang Jian,新神榜：杨戬,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/51334/Xin_Shen_Bang__Yang_Jian,8594.0
3809,Shirayuki Hime no Densetsu,The Legend of Snow White,白雪姫の伝説,"['Adventure', 'Fantasy', 'Romance']",https://myanimelist.net/anime/3809/Shirayuki_Hime_no_Densetsu,2496.0
1768,Kikaider 01 The Animation,Kikaider 01: The Animation,キカイダー０１　THE ANIMATION,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",https://myanimelist.net/anime/1768/Kikaider_01_The_Animation,1387.0
9340,Cheburashka,,チェブラーシカ,['Comedy'],https://myanimelist.net/anime/9340/Cheburashka,3649.0
1822,The Hakkenden,The Hakkenden: Legend of the Dog Warriors,THE 八犬伝,"['Action', 'Adventure']",https://myanimelist.net/anime/1822/The_Hakkenden,1429.0
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,,ゴクジョッ。~極楽院女子高寮物語~,"['Comedy', 'Girls Love', 'Ecchi']",https://myanimelist.net/anime/11769/Gokujo__Gokurakuin_Joshikou_Ryou_Monogatari,4083.0
40167,Cardfight!! Vanguard: Shinemon-hen,Cardfight!! Vanguard: Shinemon Arc,カードファイト!! ヴァンガード 新右衛門編,['Action'],https://myanimelist.net/anime/40167/Cardfight_Vanguard__Shinemon-hen,7488.0
1042,Bronze: Zetsuai Since 1989,,BRONZE zetsuai since 1989,"['Boys Love', 'Drama', 'Sports', 'Erotica']",https://myanimelist.net/anime/1042/Bronze__Zetsuai_Since_1989,847.0
5802,Fantascope: Tylostoma,,Fantascope~tylostoma~,"['Fantasy', 'Supernatural']",https://myanimelist.net/anime/5802/Fantascope__Tylostoma,3015.0
56605,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto Recap,Zom 100: Bucket List of the Dead Recap,ゾン100総集編～グンマーに着くまでに復習したい100のこと～,"['Action', 'Comedy', 'Horror', 'Suspense']",https://myanimelist.net/anime/56605/Zom_100__Zombie_ni_Naru_made_ni_Shitai_100_no_Koto_Recap,9105.0
1161,Maze☆Bakunetsu Jikuu (TV),Maze: The Mega-Burst Space,MAZE☆爆熱時空,"['Action', 'Adventure', 'Comedy', 'Fantasy']",https://myanimelist.net/anime/1161/Maze☆Bakunetsu_Jikuu_TV,937.0
53626,"Bye Bye, Earth","Bye Bye, Earth",ばいばい、アース,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/53626/Bye_Bye_Earth,8847.0
1346,AD Police,AD Police Files,ADポリス,"['Action', 'Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Suspense']",https://myanimelist.net/anime/1346/AD_Police,1077.0
41659,Kabukichou Sherlock OVA,Case File nº221: Kabukicho OVA,歌舞伎町シャーロック,"['Comedy', 'Drama', 'Mystery']",https://myanimelist.net/anime/41659/Kabukichou_Sherlock_OVA,7793.0
16331,Next A-Class,,NEXT A-Class,"['Action', 'Sci-Fi']",https://myanimelist.net/anime/16331/Next_A-Class,4507.0
34529,Toriko no Kusari: Shojo-tachi wo Yogosu Midara na Kusabi,,虜ノ鎖-処女たちを穢す淫らな楔-,['Hentai'],https://myanimelist.net/anime/34529/Toriko_no_Kusari__Shojo-tachi_wo_Yogosu_Midara_na_Kusabi,6312.0
24453,Fetikano!,Panty-Monium,ふぇちかの！,['Hentai'],https://myanimelist.net/anime/24453/Fetikano,5148.0
11031,Vampire,,ヴァンパイア,"['Supernatural', 'Hentai']",https://myanimelist.net/anime/11031/Vampire,4001.0
1752,Di Gi Charat: Hoshi no Tabi,Di Gi Charat Movie: A Trip To The Planet,劇場版　Di Gi Charat[デ・ジ・キャラット]　星の旅,['Comedy'],https://myanimelist.net/anime/1752/Di_Gi_Charat__Hoshi_no_Tabi,1374.0
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,Legend of the Galactic Heroes: Golden Wings,銀河英雄伝説外伝　黄金の翼,"['Action', 'Drama', 'Sci-Fi']",https://myanimelist.net/anime/3015/Ginga_Eiyuu_Densetsu_Gaiden__Ougon_no_Tsubasa,2180.0
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!! 第13話 妹より愛をこめて兄の『性態観察記』,"['Comedy', 'Romance', 'Ecchi']",https://myanimelist.net/anime/10219/Oniichan_no_Koto_nanka_Zenzen_Suki_ja_Nai_n_da_kara_ne_Special,3826.0
32730,Love Live! x Watering KissMint Collaboration CM,,ラブライブ！ × ウォータリングキスミント　コラボCM,[],https://myanimelist.net/anime/32730/Love_Live_x_Watering_KissMint_Collaboration_CM,5925.0
2728,TWO-MIX: White Reflection,,TWO-MIX: WHITE REFLECTION,[],https://myanimelist.net/anime/2728/TWO-MIX__White_Reflection,2010.0
2758,Shippuu! Iron Leaguer,,疾風！ アイアンリーガー,"['Sci-Fi', 'Sports']",https://myanimelist.net/anime/2758/Shippuu_Iron_Leaguer,2029.0
49505,Deji Meets Girl,"""Deji"" Meets Girl",でーじミーツガール,"['Slice of Life', 'Supernatural']",https://myanimelist.net/anime/49505/Deji_Meets_Girl,8314.0
2560,Terra e...,Toward the Terra,地球へ...,"['Action', 'Drama', 'Sci-Fi']",https://myanimelist.net/anime/2560/Terra_e,1926.0
38254,Hashiri Tsuzukete Yokatta tte.,I'm glad I could keep running.,走り続けてよかったって。,['Drama'],https://myanimelist.net/anime/38254/Hashiri_Tsuzukete_Yokatta_tte,7091.0
50647,Zhen Wu Dianfeng,The Peak of True Martial Arts,真武巅峰,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/50647/Zhen_Wu_Dianfeng,8505.0
55149,Komada Jouryuujo e Youkoso,Komada: A Whisky Family,駒田蒸留所へようこそ,['Gourmet'],https://myanimelist.net/anime/55149/Komada_Jouryuujo_e_Youkoso,9006.0
54716,Kibou no Chikara: Otona Precure '23,Power of Hope ~Precure Full Bloom~,キボウノチカラ～オトナプリキュア'23～,['Action'],https://myanimelist.net/anime/54716/Kibou_no_Chikara__Otona_Precure_23,8939.0
7739,11eyes: Momoiro Genmutan,,11eyes 桃色幻夢譚 ～rö zsaszí n é jszaka,"['Action', 'Supernatural', 'Ecchi']",https://myanimelist.net/anime/7739/11eyes__Momoiro_Genmutan,3398.0
27629,Tantei Kageki Milky Holmes TD,,探偵歌劇ミルキィホームズTD,"['Comedy', 'Mystery']",https://myanimelist.net/anime/27629/Tantei_Kageki_Milky_Holmes_TD,5273.0
5197,Dragon League,Dragon League,ドラゴンリーグ,"['Adventure', 'Comedy', 'Fantasy', 'Sports']",https://myanimelist.net/anime/5197/Dragon_League,2879.0
904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,Dragon Ball Z: Bio-Broly,ドラゴンボールZ 超戦士撃破!!勝のはオレだ,"['Action', 'Adventure', 'Comedy', 'Fantasy']",https://myanimelist.net/anime/904/Dragon_Ball_Z_Movie_11__Super_Senshi_Gekiha_Katsu_no_wa_Ore_da,737.0
36828,Caligula,Caligula,カリギュラ,"['Action', 'Sci-Fi']",https://myanimelist.net/anime/36828/Caligula,6743.0
1370,Atama Yama,Mt. Head,頭山,"['Avant Garde', 'Award Winning', 'Comedy', 'Fantasy', 'Suspense']",https://myanimelist.net/anime/1370/Atama_Yama,1098.0
39799,Val x Love,,戦×恋（ヴァルラヴ）,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",https://myanimelist.net/anime/39799/Val_x_Love,7413.0
1169,Green Legend Ran,,グリーンレジェンド乱,"['Adventure', 'Drama', 'Sci-Fi']",https://myanimelist.net/anime/1169/Green_Legend_Ran,943.0
40394,Zenonzard The Animation Episode 0,,ゼノンザード THE ANIMATION,"['Action', 'Sci-Fi']",https://myanimelist.net/anime/40394/Zenonzard_The_Animation_Episode_0,7536.0
2281,Jikuu Tantei Genshi-kun,Flint the Time Detective,時空探偵ゲンシクン,"['Adventure', 'Comedy', 'Fantasy', 'Mystery', 'Sci-Fi']",https://myanimelist.net/anime/2281/Jikuu_Tantei_Genshi-kun,1741.0
2715,Totsuzen! Neko no Kuni Banipal Witt,Catnapped,とつぜん！猫の国　バニパルウィット,['Adventure'],https://myanimelist.net/anime/2715/Totsuzen_Neko_no_Kuni_Banipal_Witt,2002.0
622,Natsu-iro no Sunadokei,Sandglass of Summer Colors,夏色の砂時計,"['Drama', 'Romance', 'Sci-Fi']",https://myanimelist.net/anime/622/Natsu-iro_no_Sunadokei,541.0
37436,Revisions,,revisions リヴィジョンズ,"['Action', 'Sci-Fi']",https://myanimelist.net/anime/37436/Revisions,6879.0
17655,Kidou Senshi Gundam AGE: Memory of Eden,Mobile Suit Gundam AGE: Memory of Eden,機動戦士ガンダムAGE MEMORY OF EDEN,"['Action', 'Drama', 'Sci-Fi']",https://myanimelist.net/anime/17655/Kidou_Senshi_Gundam_AGE__Memory_of_Eden,4619.0
3050,Panchira Teacher,Panty Flash Teacher,パンチラティーチャー,['Hentai'],https://myanimelist.net/anime/3050/Panchira_Teacher,2198.0
10297,Shin Koihime†Musou: Otome Tairan - Gakuensai da yo! Zenin Shuugou no Koto,,真 恋姫†無双 ~乙女大乱~ 学園祭だよ! 全員集合のこと,['Comedy'],https://myanimelist.net/anime/10297/Shin_Koihime†Musou__Otome_Tairan_-_Gakuensai_da_yo_Zenin_Shuugou_no_Koto,3839.0
10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,,その花びらにくちづけを 玲緒麻衣だいありぃ,"['Comedy', 'Girls Love']",https://myanimelist.net/anime/10384/Sono_Hanabira_ni_Kuchizuke_wo__Reo_x_Mai_Diaries,3858.0
1153,Crying Freeman,,Cryingフリーマン,"['Action', 'Drama', 'Romance']",https://myanimelist.net/anime/1153/Crying_Freeman,933.0
15539,Unsweet: Netorare Ochita Onna-tachi,,アンスイート-寝取られ堕ちた女たち-,['Hentai'],https://myanimelist.net/anime/15539/Unsweet__Netorare_Ochita_Onna-tachi,4428.0
7708,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,,町ぐるみの罠～白濁にまみれた肢体～,['Hentai'],https://myanimelist.net/anime/7708/Machi_Gurumi_no_Wana__Hakudaku_ni_Mamireta_Shitai,3390.0
57097,Wanneng Lian Ai Zahuo Dian,Love Magic Grocery,万能恋爱杂货店,"['Fantasy', 'Romance']",https://myanimelist.net/anime/57097/Wanneng_Lian_Ai_Zahuo_Dian,9148.0
2988,Mahou Shoujo Ai,,魔法少女アイ,"['Action', 'Horror', 'Supernatural', 'Hentai']",https://myanimelist.net/anime/2988/Mahou_Shoujo_Ai,2161.0
21497,Sengoku Musou SP: Sanada no Shou,Samurai Warriors: Legend of the Sanada,戦国無双SP 真田の章,['Action'],https://myanimelist.net/anime/21497/Sengoku_Musou_SP__Sanada_no_Shou,4917.0
38918,Shaonian Ge Xing,Youths and Golden Coffin,少年歌行,"['Action', 'Adventure', 'Mystery']",https://myanimelist.net/anime/38918/Shaonian_Ge_Xing,7240.0
38670,Actors: Songs Connection,,ACTORS -Songs Connection-,[],https://myanimelist.net/anime/38670/Actors__Songs_Connection,7171.0
646,Haunted Junction,,HAUNTED じゃんくしょん,"['Comedy', 'Supernatural']",https://myanimelist.net/anime/646/Haunted_Junction,556.0
3101,F-Zero: Falcon Densetsu,F-Zero: GP Legend,F-ZERO ファルコン伝説,"['Action', 'Adventure', 'Sci-Fi']",https://myanimelist.net/anime/3101/F-Zero__Falcon_Densetsu,2234.0
2284,Transformers: Car Robots,Transformers: Robots in Disguise,トランスフォーマー・カーロボット,"['Adventure', 'Comedy', 'Sci-Fi']",https://myanimelist.net/anime/2284/Transformers__Car_Robots,1744.0
59274,T.P BON Season 2,,T・Pぼん,"['Adventure', 'Sci-Fi']",https://myanimelist.net/anime/59274/TP_BON_Season_2,9293.0
20365,Another: Misaki Mei - Shizukani,Another: Misaki Mei - Shizukani,しずかに Another 見崎鳴,[],https://myanimelist.net/anime/20365/Another__Misaki_Mei_-_Shizukani,4818.0
1756,Di Gi Charat Natsuyasumi Special,,Di Gi Charat 夏休みスペシャル,['Comedy'],https://myanimelist.net/anime/1756/Di_Gi_Charat_Natsuyasumi_Special,1376.0
24699,Ai Tenchi Muyou!,,愛・天地無用!,"['Comedy', 'Sci-Fi']",https://myanimelist.net/anime/24699/Ai_Tenchi_Muyou,5162.0
39833,Junk Head,,JUNK HEAD,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Suspense']",https://myanimelist.net/anime/39833/Junk_Head,7421.0
3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,Glass Mask: The Girl of a Thousand Masks,ガラスの仮面～千の仮面を持つ少女～,['Drama'],https://myanimelist.net/anime/3734/Glass_no_Kamen__Sen_no_Kamen_wo_Motsu_Shoujo,2471.0
48573,Uta no☆Prince-sama♪ Movie: Maji Love ST☆RISH Tours,,劇場版 うたの☆プリンスさまっ♪ マジLOVEスターリッシュツアーズ,[],https://myanimelist.net/anime/48573/Uta_no☆Prince-sama♪_Movie__Maji_Love_ST☆RISH_Tours,8174.0
3914,1001 Nights,,1001 Nights,"['Avant Garde', 'Fantasy', 'Romance']",https://myanimelist.net/anime/3914/1001_Nights,2533.0
3432,Chou Mashin Eiyuuden Wataru,Super Demon Hero Wataru,超魔神英雄伝ワタル,"['Action', 'Adventure', 'Comedy']",https://myanimelist.net/anime/3432/Chou_Mashin_Eiyuuden_Wataru,2348.0
40885,Can Ci Pin: Fangzhu Xingkong,The Defective,残次品·放逐星空,"['Action', 'Sci-Fi']",https://myanimelist.net/anime/40885/Can_Ci_Pin__Fangzhu_Xingkong,7658.0
11465,Tsuma no Haha Sayuri,Sayuri's Mother-in-Law,妻の母さゆり,['Hentai'],https://myanimelist.net/anime/11465/Tsuma_no_Haha_Sayuri,4043.0
17813,Kyoto Animation: Megane-hen,Glasses,京都アニメーション CM 「メガネ編」,['Supernatural'],https://myanimelist.net/anime/17813/Kyoto_Animation__Megane-hen,4637.0
5440,Ougon Yuusha Goldran,The Brave of Gold Goldran,黄金勇者ゴルドラン,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",https://myanimelist.net/anime/5440/Ougon_Yuusha_Goldran,2942.0
2223,Maple Town Monogatari,Maple Town,メイプルタウン物語,"['Fantasy', 'Slice of Life']",https://myanimelist.net/anime/2223/Maple_Town_Monogatari,1705.0
41573,Majutsushi Orphen Hagure Tabi: Kimluck-hen,Sorcerous Stabber Orphen: Battle of Kimluck,魔術士オーフェンはぐれ旅 キムラック編,"['Action', 'Adventure', 'Drama', 'Fantasy']",https://myanimelist.net/anime/41573/Majutsushi_Orphen_Hagure_Tabi__Kimluck-hen,7783.0
312,Ace wo Nerae! Final Stage,,「エースをねらえ！」 —ファイナル・ステージ—,"['Drama', 'Sports']",https://myanimelist.net/anime/312/Ace_wo_Nerae_Final_Stage,272.0
1277,Ys: Tenkuu no Shinden - Adol Christine no Bouken,Ys II: Castle in the Heavens,Ys (イース) 天空の神殿 アドル=クリスティンの冒険,"['Adventure', 'Drama', 'Fantasy']",https://myanimelist.net/anime/1277/Ys__Tenkuu_no_Shinden_-_Adol_Christine_no_Bouken,1033.0
8228,Jigoku Sensei Nube: Gozen 0 Ji Nube Shisu!,Hell Teacher Nube: 0 a.m. Nube Dead,地獄先生ぬ～べ～　午前0時ぬ～べ～死す！！,"['Comedy', 'Horror', 'Supernatural']",https://myanimelist.net/anime/8228/Jigoku_Sensei_Nube__Gozen_0_Ji_Nube_Shisu,3459.0
15883,Fantasista Doll,Fantasista Doll,ファンタジスタドール,"['Fantasy', 'Sci-Fi']",https://myanimelist.net/anime/15883/Fantasista_Doll,4466.0
7598,Loups=Garous,,ルー=ガルー 忌避すべき狼,"['Mystery', 'Sci-Fi', 'Suspense']",https://myanimelist.net/anime/7598/Loups_Garous,3374.0
13253,Blossom,,BLOSSOM,[],https://myanimelist.net/anime/13253/Blossom,4249.0
2090,Choujikuu Seiki Orguss 02,The Super Dimension Century Orguss 02,超時空世紀オーガス02,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",https://myanimelist.net/anime/2090/Choujikuu_Seiki_Orguss_02,1615.0
24851,Madonna: Kanjuku Body Collection,,マドンナ～完熟ボディCollection～,['Hentai'],https://myanimelist.net/anime/24851/Madonna__Kanjuku_Body_Collection,5177.0
10824,Ranma ½: DoCo Music Video,,らんま1/2 DoCoミュージックビデオ,"['Comedy', 'Slice of Life']",https://myanimelist.net/anime/10824/Ranma_½__DoCo_Music_Video,3970.0
1068,Chou Denji Robo Combattler V,,超電磁ロボ コンバトラーＶ,"['Adventure', 'Sci-Fi']",https://myanimelist.net/anime/1068/Chou_Denji_Robo_Combattler_V,867.0
39063,Fairy Gone,Fairy Gone,Fairy gone フェアリーゴーン,"['Action', 'Fantasy']",https://myanimelist.net/anime/39063/Fairy_Gone,7272.0
234,Dan Doh!!,,ダンドー,"['Adventure', 'Sports']",https://myanimelist.net/anime/234/Dan_Doh,200.0
35135,Koukyoushihen Eureka Seven Hi-Evolution 2: Anemone,Anemone: Eureka Seven Hi-Evolution,ANEMONE／交響詩篇エウレカセブン ハイエボリューション,"['Adventure', 'Drama', 'Sci-Fi']",https://myanimelist.net/anime/35135/Koukyoushihen_Eureka_Seven_Hi-Evolution_2__Anemone,6438.0
3550,Midori no Makibao,Green Makibao,みどりのマキバオー,['Comedy'],https://myanimelist.net/anime/3550/Midori_no_Makibao,2404.0
50538,Lian Qi Lianle 3000 Nian,Qi Refining for 3000 Years,炼气练了3000年,"['Action', 'Adventure', 'Comedy', 'Fantasy']",https://myanimelist.net/anime/50538/Lian_Qi_Lianle_3000_Nian,8475.0
55636,Snack Basue,,スナックバス江,['Comedy'],https://myanimelist.net/anime/55636/Snack_Basue,9030.0
1660,Kurogane Communication,Kurogane Communication,鉄コミュニケイション,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",https://myanimelist.net/anime/1660/Kurogane_Communication,1308.0
599,Yuugen Kaisha,Phantom Quest Corp.,幽幻怪社,"['Action', 'Adventure', 'Comedy', 'Supernatural']",https://myanimelist.net/anime/599/Yuugen_Kaisha,519.0
30460,Kanojo ga Nekomimi ni Kigaetara,Cat Play Punishment,彼女がネコミミに着替えたら,['Hentai'],https://myanimelist.net/anime/30460/Kanojo_ga_Nekomimi_ni_Kigaetara,5529.0
3752,Nagagutsu wo Haita Neko: 80-nichikan Sekai Isshuu,Puss-in-Boots: Travels Around the World in 80 Days,長靴をはいた猫 80日間世界一周,['Adventure'],https://myanimelist.net/anime/3752/Nagagutsu_wo_Haita_Neko__80-nichikan_Sekai_Isshuu,2477.0
31318,Comet Lucifer,Comet Lucifer,コメット・ルシファー,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/31318/Comet_Lucifer,5658.0
50240,Da Li Si Rizhi 2nd Season,White Cat Legend Season 2,大理寺日志 第2季,"['Action', 'Comedy', 'Fantasy', 'Mystery']",https://myanimelist.net/anime/50240/Da_Li_Si_Rizhi_2nd_Season,8420.0
1377,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,Space Symphonic Poem Maetel: Galaxy Express 999 Side Story,宇宙交響詩メーテル ～銀河鉄道999外伝～,"['Drama', 'Sci-Fi']",https://myanimelist.net/anime/1377/Uchuu_Koukyoushi_Maetel__Ginga_Tetsudou_999_Gaiden,1105.0
3448,Mad★Bull 34,Mad Bull 34,マッド★ブル34,['Action'],https://myanimelist.net/anime/3448/Mad★Bull_34,2355.0
31115,Schick x Evangelion,,Schick × エヴァンゲリオン,['Comedy'],https://myanimelist.net/anime/31115/Schick_x_Evangelion,5621.0
3807,Honoo no Alpenrose: Judy & Randy,Alpenrose,炎のアルペンローゼ・ジュディ＆ランディ,"['Drama', 'Romance']",https://myanimelist.net/anime/3807/Honoo_no_Alpenrose__Judy___Randy,2495.0
1360,Makai Tenshi Djibril,Jiburiru: The Devil Angel,魔界天使ジブリール,['Hentai'],https://myanimelist.net/anime/1360/Makai_Tenshi_Djibril,1089.0
48305,Red Shoes,Red Shoes and the Seven Dwarfs,레드슈즈,"['Comedy', 'Romance']",https://myanimelist.net/anime/48305/Red_Shoes,8135.0
52967,Versailles no Bara (Movie),The Rose of Versailles (Movie),ベルサイユのばら,"['Drama', 'Romance']",https://myanimelist.net/anime/52967/Versailles_no_Bara_Movie,8769.0
9014,Kuttsukiboshi,,くっつきぼし,"['Drama', 'Girls Love', 'Supernatural', 'Erotica']",https://myanimelist.net/anime/9014/Kuttsukiboshi,3591.0
2324,Angel Blade,,エンジェル・ブレイド,"['Action', 'Hentai']",https://myanimelist.net/anime/2324/Angel_Blade,1763.0
2211,Jumping,,ジャンピング,['Adventure'],https://myanimelist.net/anime/2211/Jumping,1697.0
33455,Kakushigoto PV,,かくしごと,['Comedy'],https://myanimelist.net/anime/33455/Kakushigoto_PV,6099.0
159,Boukyaku no Senritsu,The Melody of Oblivion,忘却の旋律,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Sci-Fi']",https://myanimelist.net/anime/159/Boukyaku_no_Senritsu,132.0
25567,DRAMAtical Murder: Data_xx_Transitory,,ドラマティカル マーダー OVA「Data_xx_Transitory」,"['Boys Love', 'Drama', 'Sci-Fi']",https://myanimelist.net/anime/25567/DRAMAtical_Murder__Data_xx_Transitory,5217.0
2883,Iyashite Agerun Saiyuuki,Karma Saiyuki,癒してあげルン 西遊記,"['Comedy', 'Hentai']",https://myanimelist.net/anime/2883/Iyashite_Agerun_Saiyuuki,2100.0
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,Ebiten,えびてん 公立海老栖川高校天悶部,"['Comedy', 'Ecchi']",https://myanimelist.net/anime/14073/Ebiten__Kouritsu_Ebisugawa_Koukou_Tenmonbu,4306.0
909,Geneshaft,,ジーンシャフト,"['Adventure', 'Sci-Fi']",https://myanimelist.net/anime/909/Geneshaft,742.0
56764,Aoshi Jiuchong Tian,Transcending the Nine Heavens,傲世九重天,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/56764/Aoshi_Jiuchong_Tian,9117.0
39282,Beyblade Burst Gachi,Beyblade Burst Rise,ベイブレードバーストGT (ガチ),"['Action', 'Adventure', 'Sci-Fi']",https://myanimelist.net/anime/39282/Beyblade_Burst_Gachi,7309.0
55894,Bokura no Ame-iro Protocol,Protocol: Rain,僕らの雨いろプロトコル,['Action'],https://myanimelist.net/anime/55894/Bokura_no_Ame-iro_Protocol,9069.0
865,Kikou Senki Dragonar,Metal Armor Dragonar,機甲戦記ドラグナー,"['Adventure', 'Sci-Fi']",https://myanimelist.net/anime/865/Kikou_Senki_Dragonar,700.0
23439,Toki wa Meguru: Tokyo Station,Passage of Time: Tokyo Station,時季（とき）は巡る～TOKYO STATION～,['Slice of Life'],https://myanimelist.net/anime/23439/Toki_wa_Meguru__Tokyo_Station,5085.0
